Name:,Obj Fn,Runtime,MIPGAP
"n_1000_c_10000000000_g_10_f_0.2_eps_1e-05_s_100",9994185130
"n_1000_c_10000000000_g_10_f_0.2_eps_1e-05_s_200",9993402215
"n_1000_c_10000000000_g_10_f_0.2_eps_1e-05_s_300",9994716874
"n_1000_c_10000000000_g_10_f_0.3_eps_0.0001_s_100",9992302292
"n_1000_c_10000000000_g_10_f_0.3_eps_0.0001_s_200",9997329220
"n_1000_c_10000000000_g_10_f_0.3_eps_0.0001_s_300",9998866197
"n_1000_c_10000000000_g_10_f_0.3_eps_0.001_s_100",9991890993
"n_1000_c_10000000000_g_10_f_0.3_eps_0.001_s_200",9991906315
"n_1000_c_10000000000_g_10_f_0.3_eps_0.001_s_300",9991923849
"n_1000_c_10000000000_g_10_f_0.3_eps_0.01_s_100",9993765521
"n_1000_c_10000000000_g_10_f_0.3_eps_0.01_s_200",9993785113
"n_1000_c_10000000000_g_10_f_0.3_eps_0.01_s_300",9991462450
"n_1000_c_10000000000_g_10_f_0.3_eps_0.1_s_100",9996106497
"n_1000_c_10000000000_g_10_f_0.3_eps_0.1_s_200",9996126280
"n_1000_c_10000000000_g_10_f_0.3_eps_0.1_s_300",9996133574
"n_1000_c_10000000000_g_10_f_0.3_eps_0_s_100",10000012419
"n_1000_c_10000000000_g_10_f_0.3_eps_0_s_200",9980523448
"n_1000_c_10000000000_g_10_f_0.3_eps_0_s_300",9980550250
"n_1000_c_10000000000_g_10_f_0.3_eps_1e-05_s_100",9992987588
"n_1000_c_10000000000_g_10_f_0.3_eps_1e-05_s_200",9993707015
"n_1000_c_10000000000_g_10_f_0.3_eps_1e-05_s_300",9992923448
"n_1000_c_10000000000_g_14_f_0.1_eps_0.0001_s_100",9998798420
"n_1000_c_10000000000_g_14_f_0.1_eps_0.0001_s_200",9998804424
"n_1000_c_10000000000_g_14_f_0.1_eps_0.0001_s_300",9998809702
"n_1000_c_10000000000_g_14_f_0.1_eps_0.001_s_100",9991880634
"n_1000_c_10000000000_g_14_f_0.1_eps_0.001_s_200",9991886197
"n_1000_c_10000000000_g_14_f_0.1_eps_0.001_s_300",9991889842
"n_1000_c_10000000000_g_14_f_0.1_eps_0.01_s_100",9999033571
"n_1000_c_10000000000_g_14_f_0.1_eps_0.01_s_200",9995578131
"n_1000_c_10000000000_g_14_f_0.1_eps_0.01_s_300",9999152751
"n_1000_c_10000000000_g_14_f_0.1_eps_0.1_s_100",9999761519
